id,hospital_1,hospital_2,subway_1,subway_2,school_1,school_2
6037265510.0,2.0,2.0,9,12,1,2
6037265520.0,1.0,3.0,9,13,1,1
6037265601.0,3.0,3.0,8,14,1,1
6037265602.0,2.0,3.0,9,13,1,1
6037267402.0,2.0,2.0,12,13,1,1
6037267403.0,1.0,4.0,11,13,1,1
6037267404.0,2.0,3.0,12,12,1,1
6037267501.0,2.0,3.0,11,13,1,1
6037267502.0,2.0,2.0,12,13,1,1
6037267901.0,4.0,4.0,8,14,1,1
6037267902.0,4.0,4.0,7,13,1,1
6037269601.0,1.0,4.0,3,9,1,1
6037269602.0,2.0,3.0,2,8,1,1
6037269903.0,2.0,2.0,3,9,1,1
6037269904.0,3.0,3.0,4,10,1,1
6037269905.0,1.0,1.0,2,8,1,1
6037271701.0,4.0,4.0,5,11,1,1
6037271702.0,5.0,5.0,6,11,1,1
6037271801.0,4.0,4.0,5,10,1,1
6037271802.0,3.0,3.0,4,10,1,1
6037271901.0,4.0,5.0,6,9,1,1
6037271902.0,3.0,6.0,7,10,1,1
6037272201.0,2.0,7.0,8,11,1,1
6037272202.0,1.0,7.0,9,12,1,1
6037272301.0,3.0,5.0,6,9,1,1
6037273402.0,4.0,5.0,14,15,1,1
6037273502.0,5.0,6.0,14,16,1,1
6037273902.0,5.0,5.0,13,15,1,1
6037274202.0,5.0,6.0,12,14,1,2
6037275101.0,2.0,3.0,4,6,1,1
6037275102.0,3.0,4.0,5,7,1,1
6037275302.0,1.0,7.0,9,11,1,1
6037275311.0,2.0,6.0,8,10,1,1
6037275602.0,4.0,5.0,7,9,1,1
6037275603.0,3.0,4.0,5,7,1,1
6037276601.0,6.0,7.0,9,11,1,1
6037276603.0,6.0,8.0,10,12,1,1
6037276604.0,7.0,8.0,10,12,1,1
6037278001.0,4.0,7.0,6,7,1,1
6037278102.0,5.0,7.0,11,13,1,2
6037291110.0,3.0,11.0,1,1,1,1
6037291120.0,3.0,11.0,2,2,1,1
6037291130.0,2.0,12.0,3,3,1,1
6037291210.0,1.0,12.0,5,5,1,1
6037291220.0,3.0,13.0,7,7,1,1
6037293201.0,4.0,4.0,8,10,1,1
6037293202.0,5.0,5.0,9,11,1,1
6037293301.0,4.0,4.0,10,12,1,1
6037293302.0,3.0,5.0,11,13,1,1
6037293304.0,2.0,4.0,12,13,1,1
6037293306.0,1.0,5.0,13,13,2,2
6037293307.0,1.0,4.0,12,13,1,1
6037294110.0,5.0,10.0,9,9,1,1
6037294120.0,6.0,10.0,10,10,1,1
6037294301.0,2.0,7.0,10,10,1,1
6037294302.0,3.0,6.0,11,11,1,1
6037294410.0,1.0,6.0,11,11,1,2
6037294421.0,1.0,5.0,12,12,1,1
6037294510.0,4.0,7.0,11,11,1,1
6037294520.0,5.0,8.0,11,11,1,1
6037294610.0,6.0,9.0,11,11,1,1
6037294620.0,7.0,9.0,11,11,1,1
6037294701.0,6.0,8.0,12,12,1,1
6037294810.0,4.0,6.0,12,12,1,1
6037294820.0,5.0,7.0,12,12,1,2
6037294830.0,5.0,6.0,13,13,1,1
6037295103.0,3.0,6.0,14,14,1,1
6037296210.0,4.0,10.0,18,18,1,1
6037296220.0,4.0,10.0,18,18,1,1
6037296401.0,1.0,9.0,17,17,1,1
6037296402.0,1.0,8.0,16,16,1,1
6037296901.0,4.0,10.0,18,18,1,1
6037296902.0,4.0,10.0,18,18,1,1
6037297110.0,5.0,11.0,19,19,1,1
6037297120.0,5.0,11.0,19,19,1,1
6037297201.0,5.0,11.0,19,19,1,1
6037297202.0,5.0,11.0,19,19,1,1
6037297601.0,5.0,13.0,21,21,1,1
6037297602.0,5.0,13.0,21,21,1,1
6037300301.0,2.0,6.0,8,8,1,1
6037300501.0,1.0,5.0,7,7,2,2
6037300502.0,1.0,4.0,6,6,2,3
6037300701.0,1.0,5.0,7,7,3,3
6037300702.0,2.0,4.0,7,8,4,4
6037300901.0,1.0,5.0,6,7,1,1
6037300902.0,2.0,6.0,6,6,1,1
6037301203.0,3.0,4.0,7,9,5,5
6037301204.0,3.0,3.0,8,9,4,5
6037301205.0,3.0,3.0,6,8,5,5
6037301206.0,3.0,4.0,7,9,5,5
6037301501.0,3.0,5.0,6,8,5,6
6037301502.0,2.0,5.0,5,7,4,5
6037301601.0,2.0,4.0,5,7,4,5
6037301602.0,1.0,5.0,4,6,3,4
6037301701.0,3.0,4.0,6,8,5,5
6037301702.0,3.0,4.0,7,9,4,6
6037301801.0,3.0,4.0,8,10,4,6
6037301802.0,2.0,3.0,8,9,3,5
6037302002.0,2.0,3.0,8,9,4,4
6037302003.0,1.0,4.0,7,8,3,3
6037302004.0,1.0,4.0,7,8,3,3
6037302102.0,1.0,3.0,5,7,1,2
6037302103.0,1.0,3.0,6,8,2,3
6037302201.0,2.0,3.0,7,9,3,4
6037302202.0,2.0,3.0,7,9,3,3
6037302301.0,2.0,4.0,8,9,3,5
6037302302.0,1.0,4.0,8,8,2,4
6037302401.0,1.0,4.0,7,7,1,3
6037302503.0,2.0,2.0,6,8,2,3
6037302504.0,1.0,3.0,7,8,2,3
6037302505.0,1.0,3.0,7,8,2,3
6037302506.0,2.0,2.0,6,8,2,2
6037310201.0,3.0,7.0,6,8,4,4
6037310202.0,3.0,6.0,6,8,5,5
6037310501.0,4.0,9.0,7,9,2,2
6037310601.0,3.0,8.0,6,8,3,3
6037310602.0,3.0,8.0,6,8,3,3
6037310701.0,2.0,8.0,5,7,4,4
6037310702.0,2.0,7.0,5,7,4,4
6037310703.0,2.0,6.0,5,7,4,5
6037311801.0,1.0,6.0,4,6,3,4
6037311802.0,1.0,7.0,4,6,3,4
6037320201.0,100000.0,100000.0,100000,100000,1,1
6037320202.0,100000.0,100000.0,100000,100000,1,1
6037400204.0,2.0,2.0,13,22,22,23
6037400205.0,2.0,2.0,14,23,23,24
6037400206.0,2.0,2.0,15,24,24,25
6037400207.0,3.0,3.0,12,21,21,22
6037400302.0,3.0,3.0,12,21,21,22
6037400304.0,2.0,2.0,13,22,22,23
6037400402.0,2.0,2.0,11,20,20,21
6037400403.0,3.0,3.0,11,20,20,21
6037400404.0,2.0,3.0,10,19,19,20
6037400501.0,1.0,2.0,10,19,19,20
6037400603.0,3.0,3.0,9,18,18,19
6037400604.0,2.0,3.0,10,19,19,20
6037401001.0,1.0,2.0,11,20,20,21
6037401002.0,1.0,1.0,11,20,20,21
6037401101.0,1.0,2.0,12,21,21,22
6037401102.0,1.0,1.0,11,20,20,21
6037401201.0,2.0,2.0,11,20,20,21
6037401202.0,1.0,1.0,12,21,21,22
6037401203.0,2.0,2.0,12,21,21,22
6037401303.0,2.0,2.0,15,22,24,25
6037401304.0,1.0,1.0,14,23,23,24
6037401311.0,2.0,2.0,13,22,22,23
6037401312.0,1.0,1.0,13,22,22,23
6037401601.0,2.0,2.0,13,22,22,23
6037401602.0,2.0,2.0,14,23,23,24
6037401603.0,3.0,3.0,13,22,22,23
6037401701.0,1.0,1.0,14,23,23,24
6037401703.0,1.0,1.0,14,23,23,24
6037401704.0,1.0,1.0,15,24,24,25
6037401901.0,3.0,3.0,16,25,25,26
6037401902.0,2.0,2.0,15,24,24,25
6037402001.0,2.0,3.0,16,25,25,26
6037402002.0,3.0,4.0,17,26,26,27
6037402101.0,1.0,2.0,16,25,25,26
6037402102.0,1.0,1.0,16,25,25,26
6037402301.0,2.0,3.0,17,23,26,27
6037402303.0,1.0,2.0,17,24,26,27
6037402304.0,2.0,3.0,18,24,27,28
6037402402.0,3.0,3.0,16,22,25,26
6037402403.0,3.0,3.0,16,21,25,26
6037402405.0,3.0,3.0,16,22,25,26
6037402406.0,3.0,4.0,17,23,26,27
6037402501.0,2.0,3.0,18,24,27,28
6037402502.0,2.0,3.0,19,24,28,29
6037402702.0,3.0,3.0,18,26,27,28
6037402703.0,2.0,3.0,17,26,26,27
6037402705.0,2.0,3.0,17,26,26,27
6037402706.0,3.0,4.0,17,26,26,27
6037402801.0,2.0,4.0,19,26,28,29
6037402803.0,2.0,4.0,20,25,29,30
6037402804.0,2.0,4.0,19,25,28,29
6037402902.0,1.0,5.0,19,24,28,29
6037402903.0,1.0,5.0,20,25,29,30
6037402904.0,1.0,5.0,20,25,29,30
6037403303.0,2.0,7.0,19,20,25,25
6037403304.0,3.0,6.0,18,21,24,24
6037403305.0,3.0,6.0,18,21,24,24
6037403312.0,5.0,5.0,19,20,26,26
6037403316.0,3.0,4.0,17,22,26,27
6037403317.0,2.0,4.0,17,23,26,27
6037403318.0,1.0,4.0,18,23,27,28
6037403319.0,4.0,5.0,18,21,27,27
6037403320.0,3.0,5.0,18,21,27,27
6037403321.0,2.0,5.0,18,22,27,28
6037403322.0,4.0,5.0,19,20,25,25
6037403323.0,4.0,5.0,19,20,26,26
6037403324.0,5.0,5.0,19,20,26,26
6037403325.0,4.0,6.0,19,20,25,25
6037403401.0,2.0,7.0,19,20,24,24
6037403402.0,3.0,6.0,19,20,25,25
6037403403.0,4.0,5.0,18,20,25,25
6037403404.0,4.0,5.0,18,19,24,24
6037403405.0,4.0,4.0,17,20,25,25
6037403406.0,4.0,5.0,18,19,24,24
6037403407.0,3.0,4.0,18,19,23,23
6037403408.0,2.0,5.0,18,20,23,23
6037403702.0,2.0,2.0,14,22,23,24
6037403703.0,1.0,1.0,14,23,23,24
6037403721.0,1.0,1.0,14,21,23,24
6037403722.0,2.0,2.0,15,21,24,24
6037403801.0,2.0,2.0,14,22,23,24
6037403802.0,1.0,1.0,13,22,22,23
6037403901.0,1.0,1.0,12,21,21,22
6037403902.0,1.0,2.0,13,22,22,23
6037404201.0,2.0,3.0,11,20,20,21
6037404202.0,1.0,2.0,11,20,20,21
6037404301.0,2.0,3.0,10,19,19,20
6037404302.0,3.0,3.0,11,20,20,21
6037404401.0,3.0,3.0,10,19,19,20
6037404402.0,3.0,3.0,11,20,20,21
6037404501.0,2.0,2.0,12,20,21,22
6037404503.0,2.0,2.0,11,20,20,21
6037404504.0,3.0,3.0,11,20,20,21
6037404701.0,2.0,4.0,11,14,16,16
6037404702.0,1.0,3.0,12,14,16,16
6037404703.0,1.0,3.0,12,13,15,15
6037404801.0,2.0,2.0,13,15,17,17
6037404802.0,1.0,1.0,14,16,18,18
6037404803.0,1.0,1.0,15,15,17,17
6037404901.0,2.0,4.0,15,17,19,19
6037404902.0,1.0,3.0,14,16,18,18
6037404903.0,1.0,3.0,14,16,18,18
6037405001.0,1.0,3.0,16,18,20,20
6037405002.0,2.0,3.0,16,18,20,20
6037405101.0,1.0,3.0,15,17,19,19
6037405102.0,1.0,3.0,15,17,19,19
6037405201.0,1.0,2.0,15,18,20,20
6037405202.0,1.0,2.0,15,17,19,19
6037405203.0,1.0,1.0,15,17,19,19
6037405301.0,1.0,1.0,14,18,21,21
6037405302.0,1.0,1.0,15,17,20,20
6037405701.0,1.0,1.0,13,19,22,22
6037405702.0,1.0,1.0,12,20,21,22
6037406101.0,1.0,1.0,15,21,24,24
6037406102.0,1.0,1.0,16,20,23,23
6037406402.0,2.0,3.0,17,18,21,21
6037406411.0,1.0,2.0,16,19,22,22
6037406412.0,2.0,3.0,17,18,21,21
6037406601.0,3.0,3.0,17,18,20,20
6037406602.0,2.0,2.0,16,17,19,19
6037406701.0,1.0,2.0,15,17,18,18
6037406702.0,1.0,1.0,16,16,19,19
6037406901.0,1.0,1.0,14,14,16,16
6037406902.0,1.0,1.0,15,15,17,17
6037407001.0,1.0,2.0,13,14,16,16
6037407002.0,1.0,3.0,13,13,15,15
6037407101.0,2.0,2.0,14,14,16,16
6037407102.0,2.0,2.0,13,14,15,15
6037407301.0,2.0,2.0,14,15,17,17
6037407302.0,3.0,3.0,13,15,16,16
6037407501.0,2.0,3.0,14,16,17,17
6037407502.0,2.0,3.0,15,17,18,18
6037407601.0,3.0,3.0,14,16,17,17
6037407602.0,3.0,4.0,14,17,18,18
6037407701.0,4.0,5.0,14,17,19,19
6037407702.0,4.0,4.0,13,16,18,18
6037407801.0,4.0,5.0,15,18,20,20
6037407802.0,4.0,5.0,14,17,19,19
6037408003.0,4.0,4.0,16,19,21,21
6037408004.0,4.0,4.0,16,19,21,21
6037408005.0,3.0,4.0,17,18,22,22
6037408006.0,4.0,4.0,17,19,22,22
6037408133.0,3.0,5.0,16,19,21,21
6037408134.0,3.0,5.0,17,20,22,22
6037408135.0,2.0,6.0,17,20,22,22
6037408136.0,1.0,6.0,18,21,24,24
6037408137.0,1.0,6.0,18,21,23,23
6037408138.0,4.0,6.0,15,18,20,20
6037408139.0,3.0,6.0,15,18,20,20
6037408140.0,2.0,6.0,16,19,21,21
6037408141.0,1.0,7.0,17,20,22,22
6037408202.0,4.0,4.0,12,14,16,16
6037408211.0,3.0,7.0,15,19,21,21
6037408212.0,1.0,7.0,17,21,23,23
6037408301.0,2.0,3.0,12,13,14,14
6037408302.0,2.0,4.0,11,12,12,12
6037408303.0,3.0,3.0,11,12,13,13
6037408401.0,4.0,5.0,11,13,15,15
6037408402.0,4.0,4.0,10,12,14,14
6037408501.0,4.0,5.0,12,14,16,16
6037408503.0,2.0,5.0,10,14,16,16
6037408504.0,3.0,6.0,11,14,16,16
6037408505.0,3.0,5.0,11,13,15,15
6037408623.0,5.0,5.0,13,17,19,19
6037408624.0,4.0,6.0,12,16,18,18
6037408625.0,3.0,6.0,11,15,17,17
6037408626.0,4.0,6.0,14,18,20,20
6037408627.0,5.0,5.0,13,17,19,19
6037408628.0,4.0,6.0,12,16,18,18
6037408629.0,3.0,5.0,11,15,17,17
6037408630.0,4.0,5.0,12,15,17,17
6037408631.0,4.0,6.0,12,15,17,17
6037408703.0,3.0,8.0,16,20,22,22
6037408704.0,3.0,7.0,15,19,21,21
6037408705.0,2.0,8.0,16,20,22,22
6037408706.0,2.0,7.0,17,21,23,23
6037408722.0,4.0,7.0,15,19,21,21
6037408723.0,3.0,7.0,15,19,21,21
6037408724.0,4.0,6.0,14,18,20,20
6037430002.0,1.0,2.0,8,17,17,18
6037430003.0,2.0,2.0,8,17,17,18
6037430101.0,1.0,2.0,8,17,17,18
6037430102.0,1.0,1.0,8,17,17,18
6037430301.0,1.0,2.0,7,16,16,17
6037430302.0,1.0,2.0,6,15,15,16
6037430501.0,2.0,2.0,1,12,12,13
6037430502.0,2.0,2.0,2,12,12,13
6037430701.0,2.0,2.0,2,12,12,13
6037430721.0,1.0,3.0,3,13,13,14
6037430723.0,1.0,2.0,2,12,12,13
6037430724.0,1.0,2.0,2,11,11,12
6037430801.0,1.0,3.0,4,13,13,14
6037430802.0,2.0,3.0,5,14,14,15
6037430803.0,3.0,3.0,6,14,14,14
6037430901.0,2.0,2.0,5,14,14,15
6037430902.0,2.0,2.0,5,14,14,15
6037431001.0,1.0,3.0,6,15,15,16
6037431002.0,1.0,1.0,7,16,16,17
6037431501.0,4.0,4.0,7,13,13,13
6037431502.0,4.0,4.0,7,14,14,14
6037432101.0,5.0,5.0,7,12,12,12
6037432102.0,4.0,4.0,6,11,11,12
6037432201.0,3.0,3.0,6,9,9,10
6037432202.0,4.0,4.0,6,10,10,11
6037432401.0,5.0,5.0,8,14,14,14
6037432402.0,5.0,5.0,8,13,13,13
6037432601.0,4.0,6.0,9,14,14,14
6037432602.0,3.0,5.0,10,15,15,15
6037432801.0,4.0,6.0,8,11,11,12
6037432802.0,4.0,5.0,7,11,11,12
6037432901.0,4.0,5.0,7,11,10,11
6037432902.0,4.0,5.0,7,11,11,11
6037433101.0,3.0,5.0,8,10,10,11
6037433102.0,3.0,5.0,8,10,10,11
6037433302.0,4.0,4.0,10,13,14,14
6037433304.0,4.0,4.0,9,13,14,14
6037433305.0,4.0,5.0,10,14,15,15
6037433306.0,3.0,5.0,10,14,15,15
6037433307.0,3.0,5.0,11,14,15,15
6037433401.0,1.0,5.0,10,11,11,11
6037433402.0,2.0,6.0,11,11,12,12
6037433403.0,3.0,5.0,10,12,13,13
6037433501.0,2.0,4.0,9,9,9,10
6037433503.0,1.0,4.0,9,10,10,10
6037433504.0,2.0,4.0,9,9,10,10
6037433601.0,3.0,4.0,8,10,9,10
6037433602.0,3.0,4.0,9,10,9,10
6037433801.0,1.0,5.0,10,11,11,11
6037433802.0,1.0,3.0,8,9,9,9
6037433901.0,3.0,5.0,11,12,13,13
6037433902.0,2.0,5.0,11,11,12,12
6037434001.0,3.0,4.0,11,12,13,13
6037434003.0,2.0,5.0,11,12,12,12
6037434004.0,1.0,5.0,10,11,11,11
6037460301.0,2.0,2.0,4,4,1,5
6037460302.0,2.0,3.0,3,3,2,6
6037460401.0,1.0,3.0,5,5,1,4
6037460501.0,1.0,3.0,5,5,1,4
6037460502.0,1.0,4.0,6,6,1,4
6037461501.0,1.0,4.0,3,3,3,7
6037461502.0,1.0,3.0,3,3,2,6
6037461901.0,2.0,2.0,1,2,4,8
6037461902.0,2.0,3.0,1,1,5,9
6037462001.0,1.0,3.0,2,2,3,7
6037462002.0,2.0,3.0,2,2,3,7
6037462201.0,2.0,3.0,1,1,4,8
6037462202.0,2.0,2.0,1,1,5,9
6037462301.0,1.0,3.0,1,1,4,8
6037463101.0,1.0,1.0,1,11,11,12
6037463102.0,1.0,1.0,1,11,11,12
6037463601.0,2.0,3.0,1,1,6,10
6037463602.0,1.0,4.0,1,1,6,10
6037480002.0,2.0,2.0,3,9,9,10
6037480011.0,2.0,2.0,2,10,10,11
6037480101.0,3.0,3.0,4,10,10,11
6037480102.0,2.0,2.0,4,9,9,10
6037480201.0,1.0,1.0,6,6,6,7
6037480202.0,1.0,1.0,4,8,8,9
6037480302.0,2.0,2.0,5,7,5,6
6037480303.0,1.0,1.0,3,7,3,4
6037480304.0,2.0,2.0,4,8,4,5
6037480702.0,4.0,4.0,1,4,2,2
6037480703.0,3.0,3.0,1,5,1,2
6037480704.0,2.0,2.0,1,6,1,2
6037480802.0,1.0,1.0,4,5,2,3
6037480803.0,1.0,1.0,3,6,1,3
6037480804.0,1.0,1.0,2,7,2,3
6037480902.0,1.0,1.0,4,6,3,4
6037480903.0,2.0,2.0,5,5,3,3
6037481001.0,2.0,2.0,4,7,4,5
6037481002.0,2.0,2.0,5,7,5,6
6037481101.0,1.0,1.0,6,6,6,7
6037481102.0,1.0,1.0,5,8,8,9
6037481103.0,1.0,1.0,6,7,7,8
6037481201.0,3.0,3.0,5,10,10,11
6037481202.0,2.0,2.0,5,9,9,10
6037481401.0,2.0,2.0,7,8,8,8
6037481402.0,2.0,2.0,7,8,8,9
6037481603.0,2.0,3.0,5,7,5,5
6037481604.0,2.0,2.0,5,7,4,5
6037481606.0,1.0,3.0,6,6,4,4
6037481711.0,1.0,3.0,6,7,5,5
6037481712.0,1.0,4.0,7,8,6,6
6037481713.0,1.0,2.0,5,6,4,4
6037481714.0,1.0,2.0,5,6,4,5
6037481901.0,2.0,2.0,5,5,2,3
6037481902.0,2.0,2.0,4,4,2,2
6037482001.0,2.0,3.0,3,3,1,1
6037482002.0,1.0,4.0,2,3,1,2
6037482101.0,1.0,2.0,4,5,3,4
6037482102.0,1.0,2.0,4,5,3,4
6037482201.0,1.0,2.0,5,6,4,5
6037482202.0,2.0,3.0,6,7,5,6
6037482301.0,3.0,3.0,8,9,8,9
6037482303.0,3.0,3.0,8,8,7,8
6037482304.0,3.0,4.0,8,9,7,8
6037482401.0,4.0,4.0,9,9,8,9
6037482402.0,3.0,3.0,9,9,8,9
6037482502.0,2.0,3.0,7,8,6,7
6037482521.0,3.0,3.0,7,8,6,7
6037482522.0,2.0,2.0,8,9,7,8
6037482701.0,1.0,4.0,2,4,2,2
6037482702.0,1.0,3.0,3,5,3,3
6037500201.0,2.0,4.0,10,14,16,16
6037500202.0,1.0,4.0,9,13,15,15
6037500402.0,2.0,2.0,7,8,8,8
6037500403.0,2.0,2.0,7,8,8,8
6037500404.0,2.0,2.0,7,8,7,7
6037501002.0,1.0,1.0,6,8,9,9
6037501501.0,3.0,3.0,9,11,13,13
6037501503.0,2.0,2.0,8,10,12,12
6037501504.0,2.0,2.0,8,10,12,12
6037501802.0,2.0,2.0,8,10,12,12
6037501803.0,1.0,1.0,7,9,11,11
6037501804.0,2.0,2.0,8,10,12,12
6037502003.0,2.0,2.0,7,10,12,12
6037502004.0,1.0,1.0,6,9,11,11
6037502005.0,3.0,3.0,6,10,12,12
6037502301.0,2.0,2.0,4,6,8,8
6037502302.0,1.0,1.0,5,7,9,9
6037502401.0,3.0,3.0,4,6,8,8
6037502402.0,3.0,3.0,4,6,8,8
6037502601.0,3.0,3.0,3,5,7,7
6037502602.0,3.0,4.0,4,5,7,7
6037502801.0,2.0,3.0,2,6,8,8
6037502802.0,2.0,3.0,3,7,9,9
6037502901.0,2.0,2.0,5,9,11,11
6037502902.0,3.0,3.0,4,8,10,10
6037503103.0,2.0,3.0,5,9,11,11
6037503104.0,1.0,2.0,6,10,12,12
6037503105.0,2.0,3.0,6,10,12,12
6037503106.0,1.0,2.0,7,11,13,13
6037503201.0,2.0,3.0,6,10,12,12
6037503202.0,3.0,3.0,5,9,11,11
6037503301.0,1.0,3.0,7,11,13,13
6037503302.0,2.0,3.0,6,10,12,12
6037503401.0,2.0,3.0,9,13,15,15
6037503402.0,1.0,3.0,8,12,14,14
6037503501.0,2.0,2.0,7,11,13,13
6037503502.0,1.0,2.0,8,12,14,14
6037503601.0,1.0,2.0,8,12,14,14
6037503602.0,1.0,4.0,9,13,15,15
6037503701.0,2.0,3.0,9,13,15,15
6037503702.0,2.0,3.0,10,14,16,16
6037503703.0,2.0,3.0,10,14,16,16
6037503801.0,2.0,4.0,10,14,16,16
6037503802.0,2.0,4.0,9,13,15,15
6037503901.0,2.0,4.0,9,13,15,15
6037503902.0,2.0,4.0,8,12,14,14
6037504001.0,1.0,3.0,8,12,14,14
6037504002.0,1.0,3.0,8,12,14,14
6037504101.0,2.0,2.0,7,11,13,13
6037530003.0,1.0,1.0,7,9,7,7
6037530004.0,1.0,1.0,6,8,6,6
6037530005.0,2.0,2.0,5,7,5,5
6037530006.0,1.0,1.0,5,7,5,5
6037530101.0,1.0,1.0,7,8,7,7
6037530102.0,2.0,2.0,5,7,5,5
6037530202.0,2.0,3.0,3,5,3,3
6037530203.0,2.0,2.0,4,6,4,4
6037530204.0,3.0,3.0,4,6,4,4
6037530301.0,3.0,4.0,1,2,1,1
6037530302.0,2.0,3.0,1,3,1,1
6037530601.0,4.0,4.0,5,5,1,1
6037530801.0,3.0,3.0,3,4,1,1
6037530802.0,3.0,3.0,4,4,1,1
6037530901.0,3.0,4.0,2,4,1,1
6037530902.0,2.0,5.0,4,4,1,1
6037531101.0,3.0,4.0,1,5,1,1
6037531102.0,1.0,4.0,3,3,1,1
6037531201.0,2.0,3.0,3,5,1,1
6037531202.0,1.0,2.0,3,6,1,1
6037531301.0,1.0,1.0,4,5,1,2
6037531302.0,1.0,2.0,4,5,1,1
6037531502.0,3.0,3.0,2,4,1,1
6037531503.0,2.0,4.0,1,3,1,1
6037531504.0,3.0,3.0,1,2,1,2
6037531602.0,2.0,4.0,3,3,1,1
6037531603.0,3.0,4.0,1,2,1,1
6037531604.0,2.0,4.0,2,2,1,1
6037531701.0,1.0,4.0,2,3,1,1
6037531702.0,1.0,5.0,3,4,1,1
6037531901.0,1.0,4.0,3,4,2,2
6037531902.0,2.0,3.0,4,5,3,3
6037532001.0,3.0,3.0,5,6,4,4
6037532002.0,2.0,3.0,6,7,5,5
6037532101.0,1.0,2.0,7,8,6,6
6037532102.0,2.0,3.0,6,7,5,5
6037532302.0,2.0,3.0,3,5,1,1
6037532303.0,1.0,4.0,4,5,2,2
6037532304.0,2.0,5.0,5,6,3,3
6037532603.0,3.0,13.0,3,4,1,1
6037532604.0,2.0,12.0,3,4,1,1
6037532605.0,1.0,13.0,3,4,1,1
6037532606.0,2.0,13.0,4,5,1,1
6037533001.0,5.0,12.0,1,1,1,1
6037533002.0,6.0,12.0,1,3,1,1
6037533103.0,4.0,10.0,3,4,1,1
6037533104.0,3.0,11.0,5,5,1,1
6037533105.0,3.0,12.0,5,6,1,1
6037533106.0,4.0,12.0,6,6,1,1
6037533107.0,5.0,11.0,5,7,1,1
6037533201.0,5.0,10.0,7,8,1,1
6037533202.0,5.0,10.0,7,8,1,1
6037533203.0,6.0,9.0,8,9,1,1
6037533401.0,12.0,13.0,14,15,1,1
6037533402.0,12.0,13.0,14,15,1,1
6037533403.0,10.0,11.0,13,13,1,1
6037533501.0,13.0,13.0,13,15,1,1
6037533502.0,12.0,12.0,12,14,1,1
6037533503.0,11.0,12.0,13,14,1,1
6037533601.0,11.0,11.0,11,13,1,1
6037533602.0,10.0,10.0,10,12,1,1
6037533603.0,9.0,9.0,9,11,1,1
6037533701.0,9.0,10.0,12,12,1,1
6037533702.0,9.0,10.0,12,12,1,1
6037533703.0,7.0,8.0,10,10,1,1
6037533803.0,7.0,8.0,10,10,1,1
6037533804.0,6.0,7.0,9,9,1,1
6037533805.0,5.0,6.0,8,8,1,1
6037533806.0,4.0,6.0,7,7,1,1
6037533901.0,3.0,4.0,6,6,3,3
6037533902.0,3.0,4.0,5,6,3,3
6037534001.0,4.0,4.0,5,7,4,4
6037534002.0,3.0,4.0,5,6,4,4
6037534101.0,4.0,5.0,7,7,2,2
6037534102.0,3.0,5.0,6,6,2,2
6037534201.0,5.0,6.0,6,8,1,2
6037534202.0,4.0,5.0,5,7,2,3
6037534203.0,4.0,4.0,4,7,3,3
6037534301.0,7.0,9.0,10,10,1,1
6037534302.0,6.0,7.0,7,9,1,1
6037534403.0,8.0,9.0,8,10,1,2
6037534404.0,8.0,9.0,9,11,1,1
6037534405.0,6.0,8.0,9,9,1,1
6037534406.0,5.0,7.0,7,8,1,1
6037534501.0,7.0,8.0,8,8,1,1
6037534502.0,7.0,8.0,7,9,1,2
6037534802.0,4.0,10.0,4,6,1,2
6037534803.0,5.0,9.0,3,6,1,1
6037534804.0,6.0,9.0,3,6,1,1
6037535001.0,8.0,10.0,2,4,1,1
6037535002.0,7.0,10.0,1,3,1,1
6037535101.0,8.0,8.0,2,3,1,1
6037535102.0,8.0,8.0,2,4,1,1
6037535501.0,7.0,8.0,4,6,1,1
6037535502.0,6.0,9.0,6,6,1,1
6037535503.0,5.0,10.0,5,7,1,1
6037535603.0,8.0,8.0,5,6,1,1
6037535604.0,6.0,7.0,4,5,1,1
6037535605.0,4.0,9.0,4,6,1,1
6037535606.0,5.0,6.0,3,4,1,1
6037535607.0,4.0,7.0,3,4,1,1
6037535701.0,6.0,9.0,6,8,1,1
6037535702.0,5.0,10.0,5,9,1,1
6037535802.0,2.0,8.0,2,6,1,1
6037535803.0,3.0,9.0,3,7,1,1
6037535804.0,4.0,9.0,4,8,1,1
6037535901.0,3.0,8.0,4,8,1,1
6037535902.0,2.0,7.0,3,7,1,1
6037536102.0,4.0,4.0,4,5,1,1
6037536103.0,2.0,6.0,3,6,1,1
6037536104.0,3.0,5.0,4,5,1,1
6037540101.0,1.0,6.0,2,6,2,2
6037540102.0,1.0,5.0,2,6,3,3
6037540201.0,4.0,9.0,4,6,1,1
6037540202.0,1.0,7.0,1,5,2,2
6037540203.0,1.0,6.0,1,5,3,3
6037540501.0,2.0,7.0,1,3,1,2
6037540502.0,2.0,7.0,1,3,2,3
6037540901.0,5.0,9.0,3,4,1,1
6037540902.0,4.0,10.0,4,5,1,1
6037541001.0,2.0,11.0,4,4,1,1
6037541002.0,4.0,13.0,6,6,1,1
6037541603.0,3.0,7.0,2,2,2,3
6037541604.0,3.0,6.0,2,2,3,4
6037541605.0,4.0,5.0,2,3,4,5
6037541606.0,4.0,6.0,1,3,4,4
6037541801.0,2.0,4.0,3,5,4,4
6037541802.0,3.0,3.0,4,4,5,5
6037542103.0,3.0,4.0,4,4,5,5
6037542104.0,3.0,3.0,4,4,5,5
