,0,1,2,3,4,5,6,7,8,9,TRACTCE10,INTPTLAT,INTPTLONG,label
205,6463.884,0.0,13673.601,1232.1292,9268.442,0.0,2767.5852,3647.9006,0.0,0.0,170100.0,41.96,-87.79,0.0
206,5924.2456,0.0,13048.338,1106.6741,8382.003,0.0,2209.2217,3391.5574,0.0,0.0,170200.0,41.95,-87.78,0.0
207,9217.475,0.0,21383.12,1039.3816,12503.905,0.0,2137.9905,5861.211,0.0,0.0,170300.0,41.95,-87.8,0.0
208,5261.2266,0.0,12836.748,258.722,6849.6436,0.0,500.9143,3632.302,0.0,0.0,170400.0,41.95,-87.81,0.0
209,18108.941,0.0,44148.137,752.8094,23235.27,0.0,1340.1863,12396.767,0.0,0.0,170500.0,41.95,-87.83,0.0
210,18258.38,0.0,48355.637,0.0,22163.477,0.0,0.0,14070.487,0.0,0.0,170600.0,41.94,-87.83,0.0
211,15607.854,0.0,31027.793,3382.0847,22896.49,0.0,8267.807,8411.796,0.0,0.0,170700.0,41.94,-87.82,0.0
212,13401.739,0.0,23380.947,3715.5203,20821.799,0.0,9849.299,6511.3906,0.0,0.0,170800.0,41.94,-87.81,0.0
213,8926.252,0.0,19880.025,1408.0212,12420.389,0.0,2950.3762,5300.13,0.0,0.0,170900.0,41.94,-87.81,0.0
214,5257.1523,0.0,12632.44,493.4793,7016.494,0.0,812.0305,3441.4827,0.0,0.0,171000.0,41.94,-87.8,0.0
215,3987.595,0.0,10788.414,0.0,4712.085,0.0,0.0,3170.3176,0.0,0.0,171100.0,41.94,-87.78,0.0
216,2163.2034,0.0,6929.0376,0.0,1953.682,0.0,0.0,2290.1592,0.0,0.0,180100.0,41.93,-87.8,0.0
217,5252.5225,0.0,14129.979,0.0,6318.634,0.0,0.0,4109.4146,0.0,0.0,190100.0,41.94,-87.74,1.0
218,7183.1035,0.0,15706.352,1243.8386,10099.96,0.0,2702.6956,4176.0312,0.0,0.0,190200.0,41.94,-87.75,0.0
219,4918.49,0.0,15075.832,0.0,4976.463,0.0,0.0,4723.109,0.0,0.0,190300.0,41.93,-87.76,1.0
220,3350.6587,0.0,8915.209,0.0,4036.0085,0.0,0.0,2693.55,0.0,0.0,190401.0,41.93,-87.78,0.0
221,19817.273,0.0,43895.86,2286.784,26498.973,0.0,5081.718,11781.726,0.0,0.0,190402.0,41.93,-87.77,0.0
222,7577.4883,0.0,16716.873,1238.99,10574.882,0.0,2643.298,4446.8955,0.0,0.0,190601.0,41.93,-87.78,0.0
223,14050.559,0.0,28884.688,2979.2302,20254.938,0.0,6918.0215,7569.117,0.0,0.0,190602.0,41.93,-87.77,0.0
224,5058.122,0.0,11115.5625,808.4544,7081.462,0.0,1763.8169,2981.2668,0.0,0.0,190701.0,41.93,-87.76,0.0
225,4938.329,0.0,11769.869,345.0921,6505.706,0.0,648.6736,3268.0442,0.0,0.0,190702.0,41.93,-87.76,0.0
226,5451.252,0.0,11556.668,1248.428,7910.4834,0.0,2604.9736,2947.5276,0.0,0.0,190800.0,41.93,-87.75,0.0
227,5542.704,0.0,14352.347,0.0,6883.046,0.0,0.0,4139.0605,0.0,0.0,190900.0,41.93,-87.74,0.0
228,3227.4375,0.0,6007.679,745.1993,4955.204,0.0,1971.8643,1729.3755,0.0,0.0,191000.0,41.92,-87.74,1.0
229,16218.702,0.0,35058.793,3092.8972,22957.99,0.0,6623.714,9172.563,0.0,0.0,191100.0,41.92,-87.75,0.0
230,5312.2466,0.0,11476.274,894.22296,7424.7354,0.0,1938.5586,3027.0554,0.0,0.0,191200.0,41.92,-87.76,0.0
231,3628.8193,0.0,10111.941,0.0,4287.0566,0.0,0.0,2981.595,0.0,0.0,191301.0,41.92,-87.78,0.0
232,4080.1184,0.0,10249.59,188.00175,5280.658,0.0,239.11964,2880.4602,0.0,0.0,191302.0,41.92,-87.77,0.0
233,7857.993,0.0,15439.198,2335.717,11833.789,0.0,4980.8403,3726.0496,0.0,0.0,200100.0,41.94,-87.74,0.0
234,4243.6504,0.0,9525.149,744.4163,5980.7534,0.0,1472.7991,2508.9055,0.0,0.0,200200.0,41.93,-87.74,0.0
235,6802.0625,0.0,15181.484,1035.8562,9447.816,0.0,2152.677,4054.5408,0.0,0.0,200300.0,41.92,-87.73,0.0
236,4723.385,0.0,11296.86,388.90314,6278.9272,0.0,720.0012,3126.1228,0.0,0.0,200401.0,41.92,-87.74,0.0
237,17306.549,0.0,37858.73,2984.7234,24229.264,0.0,6342.2217,9982.669,0.0,0.0,200402.0,41.92,-87.73,0.0
238,16131.557,0.0,36038.113,2238.3972,22198.203,0.0,4985.332,9782.427,0.0,0.0,210100.0,41.94,-87.7,0.0
239,5601.665,0.0,10299.955,1380.9817,8548.021,0.0,3612.507,2881.5798,0.0,0.0,210400.0,41.94,-87.73,0.0
240,11370.902,0.0,23725.658,2418.4607,16357.979,0.0,5357.0796,6149.55,0.0,0.0,210501.0,41.94,-87.72,1.0
241,21129.904,0.0,45016.52,4001.5828,29971.365,0.0,8974.905,11878.69,0.0,0.0,210502.0,41.93,-87.72,1.0
242,3888.8367,0.0,9199.219,495.20392,5312.917,0.0,836.07886,2460.0867,0.0,0.0,210601.0,41.94,-87.71,0.0
243,10811.201,0.0,22100.092,2688.6404,15855.036,0.0,5828.0586,5572.3867,0.0,0.0,210602.0,41.93,-87.71,0.0
244,9225.655,0.0,19881.11,1825.0564,13203.602,0.0,3876.0583,5201.84,0.0,0.0,210700.0,41.94,-87.7,0.0
245,9399.538,0.0,19838.398,2005.325,13512.745,0.0,4309.367,5115.834,0.0,0.0,210800.0,41.94,-87.7,0.0
246,5178.574,0.0,11513.716,850.69806,7277.024,0.0,1779.6514,3075.2585,0.0,0.0,210900.0,41.93,-87.69,0.0
247,14989.0,0.0,27728.506,3813.2615,22671.664,0.0,9728.419,7537.3604,0.0,0.0,220300.0,41.93,-87.7,1.0
248,10928.74,0.0,23734.91,2113.285,15652.335,0.0,4472.2153,6251.5205,0.0,0.0,220400.0,41.93,-87.7,0.0
249,13560.516,0.0,30511.285,1963.4988,18674.746,0.0,4104.714,8179.741,0.0,0.0,220500.0,41.93,-87.7,0.0
250,3176.6704,0.0,7843.262,90.89458,4101.174,0.0,134.7488,2233.499,0.0,0.0,220601.0,41.93,-87.71,0.0
251,2750.8389,0.0,7598.267,0.0,3247.5388,0.0,0.0,2285.8645,0.0,0.0,220602.0,41.93,-87.71,1.0
252,15248.587,0.0,33248.7,2771.319,21508.283,0.0,5845.4414,8731.353,0.0,0.0,220701.0,41.93,-87.72,0.0
253,5872.6987,0.0,12809.671,992.1912,8253.925,0.0,2136.78,3402.7454,0.0,0.0,220702.0,41.93,-87.72,0.0
254,5092.7783,0.0,13231.997,0.0,6391.893,0.0,0.0,3786.6682,0.0,0.0,220901.0,41.92,-87.72,1.0
255,9008.581,0.0,19632.242,1710.8191,12727.212,0.0,3525.991,5098.91,0.0,0.0,220902.0,41.92,-87.72,1.0
256,8126.659,0.0,21896.137,0.0,9703.615,0.0,0.0,6427.9365,0.0,0.0,221000.0,41.92,-87.72,0.0
257,11339.605,0.0,23006.19,2978.3318,16747.822,0.0,6324.337,5702.289,0.0,0.0,221100.0,41.92,-87.71,0.0
258,10436.263,0.0,24814.998,888.86017,13859.773,0.0,1691.3533,6847.9395,0.0,0.0,221200.0,41.92,-87.7,0.0
259,8316.574,0.0,18890.729,1161.366,11436.255,0.0,2344.5618,5066.9463,0.0,0.0,221300.0,41.92,-87.7,0.0
260,4477.901,0.0,10913.696,211.57011,5853.47,0.0,488.7234,3129.3787,0.0,0.0,221400.0,41.92,-87.69,0.0
261,5769.2437,0.0,11859.041,1358.8743,8434.886,0.0,2968.3235,3029.2205,0.0,0.0,221500.0,41.92,-87.69,0.0
262,13659.328,0.0,26667.006,3416.2732,20295.28,0.0,7984.8535,6919.215,0.0,0.0,221600.0,41.92,-87.69,0.0
263,23463.238,0.0,54566.754,2433.8738,31404.86,0.0,5040.0986,14939.034,0.0,0.0,222200.0,41.92,-87.68,0.0
264,9148.908,0.0,18621.56,2342.8865,13468.751,0.0,5063.1865,4668.617,0.0,0.0,222500.0,41.92,-87.7,1.0
265,5542.665,0.0,13168.872,531.06036,7415.9053,0.0,1033.3762,3630.968,0.0,0.0,222600.0,41.92,-87.7,0.0
266,8572.354,0.0,19462.895,1206.2908,11782.375,0.0,2506.2234,5240.99,0.0,0.0,222700.0,41.92,-87.71,0.0
267,9067.581,0.0,17492.906,2210.284,13548.353,0.0,5327.505,4661.074,0.0,0.0,222800.0,41.92,-87.72,0.0
268,10873.324,0.0,24882.102,1381.987,14813.006,0.0,2823.5496,6725.376,0.0,0.0,222900.0,41.92,-87.72,1.0
269,6222.9385,0.0,14533.963,650.54767,8376.881,0.0,1360.7317,4005.284,0.0,0.0,230100.0,41.91,-87.7,0.0
270,2964.4683,0.0,9597.654,0.0,2982.7996,0.0,0.0,3001.4268,0.0,0.0,230200.0,41.91,-87.71,0.0
271,5678.1895,0.0,13501.67,410.91583,7532.8013,0.0,892.7976,3801.9646,0.0,0.0,230300.0,41.91,-87.71,0.0
272,4431.666,0.0,11471.601,0.0,5481.507,0.0,0.0,3371.951,0.0,0.0,230400.0,41.91,-87.72,1.0
273,14394.301,0.0,30853.232,2699.5652,20456.932,0.0,6011.318,8171.1885,0.0,0.0,230500.0,41.91,-87.73,1.0
274,4824.4873,0.0,11522.471,532.33624,6531.322,0.0,853.886,3105.2102,0.0,0.0,230600.0,41.91,-87.73,0.0
275,21384.992,0.0,53746.117,513.59064,27111.29,0.0,468.10815,15196.169,0.0,0.0,230700.0,41.91,-87.72,0.0
276,4246.756,0.0,10167.525,421.7176,5686.638,0.0,716.1223,2766.6125,0.0,0.0,230800.0,41.91,-87.71,1.0
277,19130.387,0.0,41412.28,3413.153,26985.111,0.0,7609.4277,11021.315,0.0,0.0,230900.0,41.91,-87.71,1.0
278,2066.3564,0.0,6895.5366,0.0,1409.07,0.0,0.0,2468.9329,0.0,0.0,231100.0,41.9,-87.72,0.0
279,20519.424,0.0,48404.98,1739.0964,27171.215,0.0,3595.6082,13401.638,0.0,0.0,231200.0,41.9,-87.72,0.0
280,7072.9624,0.0,15022.583,1396.679,10090.393,0.0,3106.5352,3946.568,0.0,0.0,231500.0,41.89,-87.72,0.0
281,12146.48,0.0,26493.887,2117.6882,17038.86,0.0,4487.457,6972.9053,0.0,0.0,240200.0,41.91,-87.67,0.0
282,7215.173,0.0,15496.508,1448.7175,10309.081,0.0,3039.6401,4019.1746,0.0,0.0,240300.0,41.91,-87.68,0.0
283,6738.186,0.0,15367.267,956.7342,9272.0205,0.0,1961.6848,4136.5156,0.0,0.0,240500.0,41.91,-87.68,0.0
284,4863.866,0.0,11656.525,370.92072,6446.8564,0.0,772.16235,3270.533,0.0,0.0,240600.0,41.91,-87.69,0.0
285,11726.198,0.0,32892.62,0.0,13636.153,0.0,0.0,9735.851,0.0,0.0,240700.0,41.91,-87.69,0.0
286,3231.0435,0.0,9029.236,0.0,3777.8335,0.0,0.0,2723.3323,0.0,0.0,240800.0,41.91,-87.7,0.0
287,14422.453,0.0,27747.475,4428.132,21816.64,0.0,9571.304,6631.24,0.0,0.0,240900.0,41.9,-87.7,0.0
288,5942.737,0.0,12787.742,1184.3782,8500.753,0.0,2439.6584,3309.0989,0.0,0.0,241000.0,41.91,-87.69,1.0
289,2001.6696,0.0,5583.275,0.0,0.0,248.6937,0.0,3037.0657,1365.6224,0.0,241100.0,41.91,-87.69,1.0
290,11527.614,0.0,25835.518,1749.614,15978.998,0.0,3634.0847,6904.6113,0.0,0.0,241200.0,41.91,-87.68,0.0
291,10845.197,0.0,22345.672,2403.5017,15689.707,0.0,5354.184,5758.4404,0.0,0.0,241300.0,41.91,-87.68,0.0
292,6921.592,0.0,15292.854,1198.2131,9736.589,0.0,2492.779,4044.9363,0.0,0.0,241400.0,41.91,-87.68,0.0
293,5504.9624,0.0,12211.722,838.264,7653.998,0.0,1820.1064,3284.8206,0.0,0.0,241500.0,41.91,-87.67,0.0
294,11983.416,0.0,22723.527,3371.7712,18041.176,0.0,7691.1426,5687.1797,0.0,0.0,241600.0,41.91,-87.67,0.0
295,6396.6084,0.0,14431.697,994.3387,8921.632,0.0,2020.7249,3859.8435,0.0,0.0,242000.0,41.9,-87.66,1.0
296,8064.7544,0.0,18597.71,1029.157,10992.353,0.0,2109.9753,5047.3936,0.0,0.0,242100.0,41.9,-87.67,0.0
297,8793.516,0.0,24333.379,0.0,10284.483,0.0,0.0,7213.01,0.0,0.0,242200.0,41.9,-87.67,0.0
298,13801.967,0.0,30665.168,2141.4265,19187.629,0.0,4602.9795,8220.145,0.0,0.0,242300.0,41.9,-87.68,0.0
299,9776.432,0.0,20149.795,2187.5017,14162.931,0.0,4897.577,5201.76,0.0,0.0,242400.0,41.9,-87.68,0.0
300,7107.509,0.0,21672.416,0.0,6237.038,0.0,0.0,7101.953,0.0,0.0,242500.0,41.9,-87.69,0.0
301,5590.2686,0.0,11273.871,1599.1931,8369.692,0.0,3328.828,2742.6477,0.0,0.0,242600.0,41.9,-87.69,0.0
302,9248.494,0.0,17283.242,2391.7205,13988.839,0.0,5938.0073,4626.551,0.0,0.0,242700.0,41.9,-87.7,0.0
303,3582.4045,0.0,8170.84,409.2166,4902.1133,0.0,921.69995,2265.575,0.0,0.0,242800.0,41.89,-87.69,1.0
304,13461.216,0.0,23835.047,3658.7654,20780.293,0.0,9585.151,6599.4453,0.0,0.0,242900.0,41.89,-87.68,0.0
305,12736.533,0.0,28730.328,1747.8884,17526.986,0.0,3765.278,7790.459,0.0,0.0,243000.0,41.89,-87.68,0.0
306,2921.7207,0.0,9016.463,0.0,2724.36,0.0,0.0,2906.0334,0.0,0.0,243100.0,41.89,-87.67,1.0
307,6912.009,0.0,15162.2,1280.283,9727.79,0.0,2666.7668,3963.9187,0.0,0.0,243200.0,41.89,-87.67,0.0
308,3274.7559,0.0,8191.7993,61.55986,4177.9956,0.0,18.875986,2321.0332,0.0,0.0,243300.0,41.89,-87.66,0.0
309,10937.691,0.0,29606.285,0.0,12806.255,0.0,0.0,8744.396,0.0,0.0,243400.0,41.89,-87.66,0.0
310,5873.8667,0.0,14927.924,70.42607,7450.2793,0.0,0.0,4245.1084,0.0,0.0,243500.0,41.89,-87.65,0.0
311,17996.62,0.0,53848.12,0.0,18743.477,0.0,0.0,16607.217,0.0,0.0,250200.0,41.91,-87.75,0.0
312,4854.202,0.0,10767.429,751.3035,6772.5576,0.0,1683.6423,2919.5461,0.0,0.0,250300.0,41.91,-87.76,0.0
313,9806.238,0.0,19820.732,2485.2292,14446.274,0.0,5470.925,5001.4473,0.0,0.0,250400.0,41.91,-87.78,0.0
314,3575.6475,0.0,8776.506,296.53302,4749.057,0.0,446.12964,2412.7917,0.0,0.0,250500.0,41.91,-87.8,0.0
315,8118.4097,0.0,15560.656,1621.3118,12056.464,0.0,4474.3115,4492.995,0.0,0.0,250600.0,41.91,-87.77,0.0
316,14454.5,0.0,31235.998,2682.6472,20423.83,0.0,5773.9326,8199.532,0.0,0.0,250700.0,41.91,-87.76,0.0
317,3871.5317,0.0,8572.2295,661.11847,5455.6694,0.0,1380.354,2278.6687,0.0,0.0,250800.0,41.91,-87.75,0.0
318,7851.8105,0.0,18602.348,699.1961,10426.735,0.0,1408.9822,5141.003,0.0,0.0,251000.0,41.9,-87.74,0.0
319,4359.76,0.0,9947.22,531.8875,5930.9204,0.0,1189.3809,2731.8918,0.0,0.0,251100.0,41.9,-87.75,1.0
320,5742.0967,0.0,16435.42,0.0,6532.762,0.0,0.0,4933.1187,0.0,0.0,251200.0,41.9,-87.76,0.0
321,12209.716,0.0,35326.74,0.0,13573.497,0.0,0.0,10720.479,0.0,0.0,251300.0,41.9,-87.77,0.0
322,4556.4287,0.0,10916.667,409.91925,6099.0703,0.0,799.4949,3034.9695,0.0,0.0,251400.0,41.89,-87.77,1.0
323,7283.3916,0.0,16218.721,1153.9119,10142.651,0.0,2408.2537,4320.573,0.0,0.0,251500.0,41.89,-87.76,1.0
324,6456.0015,0.0,15679.795,533.03156,8513.466,0.0,882.37524,4303.433,0.0,0.0,251600.0,41.89,-87.75,0.0
325,6235.2373,0.0,13023.803,1402.7278,9063.943,0.0,3041.744,3354.7444,0.0,0.0,251700.0,41.89,-87.74,0.0
326,3548.3271,0.0,10885.508,0.0,3158.9646,0.0,0.0,3616.0999,0.0,0.0,251800.0,41.88,-87.75,0.0
327,5803.741,0.0,11700.217,1460.6799,8560.044,0.0,3211.5117,2953.6384,0.0,0.0,251900.0,41.88,-87.76,1.0
328,6321.921,0.0,14630.63,819.29425,8629.945,0.0,1584.6472,3939.0847,0.0,0.0,252000.0,41.88,-87.77,0.0
329,10457.813,0.0,21945.158,2230.74,15033.044,0.0,4840.3735,5659.667,0.0,0.0,252101.0,41.87,-87.77,0.0
330,19006.52,0.0,47068.062,673.0887,24335.16,0.0,1085.53,13301.843,0.0,0.0,252102.0,41.88,-87.76,0.0
331,9323.375,0.0,18446.72,2546.7917,13883.9795,0.0,5679.8496,4606.7744,0.0,0.0,252201.0,41.88,-87.75,0.0
332,15547.521,0.0,31670.1,3486.3855,22606.016,0.0,7942.563,8237.046,0.0,0.0,252202.0,41.88,-87.74,0.0
333,5750.6333,0.0,13068.89,983.3167,8023.624,0.0,1799.6025,3392.0618,0.0,0.0,260100.0,41.88,-87.72,0.0
334,21956.938,0.0,49700.1,2979.778,30028.05,0.0,6198.3096,13363.991,0.0,0.0,260200.0,41.88,-87.73,0.0
335,10311.912,0.0,22263.504,1929.1013,14593.351,0.0,4167.8486,5849.205,0.0,0.0,260300.0,41.88,-87.73,0.0
336,8849.4375,0.0,20474.506,1136.9177,12078.954,0.0,2261.549,5540.3076,0.0,0.0,260400.0,41.88,-87.74,0.0
337,3731.0159,0.0,8032.6914,748.1014,5364.4316,0.0,1544.6699,2087.6907,0.0,0.0,260500.0,41.88,-87.74,0.0
338,6570.914,0.0,13581.676,1577.5496,9598.095,0.0,3380.6477,3440.0525,0.0,0.0,260600.0,41.88,-87.73,0.0
339,6353.1133,0.0,12558.301,1910.8132,9593.05,0.0,3995.914,3011.1716,0.0,0.0,260700.0,41.88,-87.73,0.0
340,1078.051,0.0,3133.9055,0.0,0.0,298.17184,0.0,1755.6013,867.85864,3.4382935,260800.0,41.88,-87.72,0.0
341,3833.4365,0.0,8933.429,398.57306,5183.7046,0.0,812.96924,2460.0676,0.0,0.0,260900.0,41.87,-87.72,1.0
342,16743.822,0.0,37044.2,2601.1707,23234.371,0.0,5596.3877,9896.954,0.0,0.0,261000.0,41.87,-87.73,0.0
343,6096.0293,0.0,13670.26,960.4334,8474.319,0.0,1967.2961,3636.93,0.0,0.0,270500.0,41.88,-87.72,0.0
344,5190.2134,0.0,11228.197,980.95685,7406.1865,0.0,2129.0583,2972.7166,0.0,0.0,271200.0,41.88,-87.7,0.0
345,6258.4717,0.0,12707.518,1524.4988,9230.6045,0.0,3391.2473,3254.8943,0.0,0.0,271300.0,41.88,-87.71,0.0
346,7156.5254,0.0,15190.988,1424.5828,10144.288,0.0,3009.9226,3902.618,0.0,0.0,271400.0,41.88,-87.71,0.0
347,2693.7026,0.0,6805.486,74.27153,3499.6006,0.0,70.364265,1948.4824,0.0,0.0,271500.0,41.87,-87.71,1.0
348,13175.475,0.0,25092.316,3888.6628,19990.164,0.0,8780.4795,6226.327,0.0,0.0,271800.0,41.87,-87.7,0.0
349,5710.424,0.0,11531.998,1383.6052,8388.904,0.0,3087.1096,2941.175,0.0,0.0,280100.0,41.89,-87.64,0.0
350,8896.376,0.0,19744.412,1433.2136,12373.708,0.0,3028.7117,5251.085,0.0,0.0,280400.0,41.89,-87.67,1.0
351,6590.254,0.0,13324.502,1573.7542,9627.323,0.0,3563.9185,3410.9915,0.0,0.0,280800.0,41.88,-87.69,0.0
352,6786.135,0.0,13219.796,1531.5417,9993.721,0.0,3816.905,3539.073,0.0,0.0,280900.0,41.88,-87.69,0.0
353,3623.7048,0.0,10210.128,0.0,4276.8535,0.0,0.0,3054.0808,0.0,0.0,281900.0,41.88,-87.64,0.0
354,7820.2783,0.0,16333.156,1800.5261,11350.789,0.0,3832.5051,4157.584,0.0,0.0,282700.0,41.87,-87.69,0.0
355,14777.059,0.0,32740.828,1874.2742,19998.375,0.0,4066.4343,8766.724,0.0,0.0,282800.0,41.87,-87.68,0.0
356,6205.1978,0.0,13749.638,981.0496,8651.407,0.0,2141.4382,3694.8147,0.0,0.0,283100.0,41.87,-87.66,0.0
357,24699.246,0.0,50349.434,5004.1904,35693.766,0.0,11966.457,13524.653,0.0,0.0,283200.0,41.87,-87.66,0.0
358,6140.6724,0.0,13168.711,1309.4656,8815.808,0.0,2704.1333,3378.0823,0.0,0.0,283800.0,41.86,-87.65,0.0
359,6462.7456,0.0,13317.548,1589.0632,9482.899,0.0,3400.049,3364.5027,0.0,0.0,290900.0,41.86,-87.73,1.0
360,7062.046,0.0,15353.372,1275.2961,9978.731,0.0,2721.6658,4047.486,0.0,0.0,291200.0,41.86,-87.71,0.0
361,6469.656,0.0,13964.436,1206.1497,9176.308,0.0,2623.4016,3683.4983,0.0,0.0,291600.0,41.86,-87.69,1.0
362,3933.0876,0.0,9031.169,522.6004,5429.957,0.0,1030.5259,2444.0237,0.0,0.0,292200.0,41.86,-87.72,0.0
363,6615.8438,0.0,12484.544,2075.699,10120.757,0.0,4636.4478,3023.5984,0.0,0.0,292400.0,41.86,-87.72,0.0
364,7744.287,0.0,14438.419,2683.0466,11961.696,0.0,5680.838,3295.0203,0.0,0.0,292500.0,41.86,-87.73,0.0
365,11513.658,0.0,27988.822,609.84845,14921.439,0.0,1121.072,7841.91,0.0,0.0,300500.0,41.85,-87.72,1.0
366,5277.674,0.0,11709.6875,960.4534,7424.0503,0.0,1873.3103,3035.506,0.0,0.0,300600.0,41.85,-87.72,0.0
367,6483.0186,0.0,12850.655,1823.2981,9696.933,0.0,3941.3828,3159.1838,0.0,0.0,300700.0,41.85,-87.71,0.0
368,3573.395,0.0,8376.452,384.22882,4845.404,0.0,777.6106,2308.991,0.0,0.0,300800.0,41.85,-87.71,1.0
369,9871.305,0.0,22158.58,1288.1365,13541.742,0.0,2856.9197,6039.214,0.0,0.0,300900.0,41.85,-87.7,1.0
370,7873.3613,0.0,16741.936,1665.573,11314.241,0.0,3485.2258,4301.9404,0.0,0.0,301100.0,41.85,-87.7,1.0
371,15569.191,0.0,32577.408,3361.1365,22409.45,0.0,7316.069,8391.688,0.0,0.0,301200.0,41.85,-87.69,1.0
372,8989.354,0.0,18994.865,1933.7664,12937.471,0.0,4127.3843,4888.8145,0.0,0.0,301600.0,41.84,-87.71,1.0
373,6860.696,0.0,13125.254,2154.533,10545.101,0.0,4769.7266,3204.7542,0.0,0.0,301701.0,41.84,-87.72,0.0
374,11423.229,0.0,24914.041,2025.6521,16098.647,0.0,4349.0225,6589.206,0.0,0.0,301702.0,41.84,-87.72,0.0
375,6574.042,0.0,15288.781,730.6683,8869.06,0.0,1505.9519,4185.212,0.0,0.0,301801.0,41.84,-87.74,0.0
376,5674.677,0.0,11992.651,1347.7385,8266.214,0.0,2736.214,3014.1316,0.0,0.0,301802.0,41.85,-87.73,0.0
377,9304.645,0.0,19000.926,2307.1384,13676.054,0.0,5033.0063,4813.117,0.0,0.0,301803.0,41.84,-87.73,0.0
378,4124.667,0.0,11192.105,0.0,4928.027,0.0,0.0,3396.0598,0.0,0.0,310200.0,41.86,-87.64,0.0
379,13266.617,0.0,26785.969,3393.827,19540.217,0.0,7338.663,6690.3623,0.0,0.0,310300.0,41.86,-87.65,0.0
380,4802.6484,0.0,11315.441,430.59308,6425.6963,0.0,939.9817,3162.223,0.0,0.0,310400.0,41.86,-87.65,0.0
381,12519.996,0.0,26260.553,2564.4724,17923.049,0.0,5731.326,6852.333,0.0,0.0,310500.0,41.86,-87.65,0.0
382,5968.648,0.0,10659.215,1541.9924,9180.224,0.0,4120.2725,3000.2776,0.0,0.0,310600.0,41.86,-87.66,1.0
383,6906.6167,0.0,13767.118,1925.5623,10296.624,0.0,4208.1143,3409.1672,0.0,0.0,310700.0,41.86,-87.66,0.0
384,6943.431,0.0,16873.672,373.13654,9031.625,0.0,682.2468,4733.716,0.0,0.0,310800.0,41.86,-87.67,0.0
385,19676.934,0.0,39003.59,4524.417,28942.38,0.0,10786.691,10332.0205,0.0,0.0,310900.0,41.86,-87.67,1.0
386,6654.9688,0.0,14415.501,1343.5178,9492.41,0.0,2818.6328,3746.9636,0.0,0.0,320100.0,41.89,-87.62,0.0
387,7403.4854,0.0,15293.15,1750.2073,10805.91,0.0,3745.0178,3878.0203,0.0,0.0,320400.0,41.88,-87.62,0.0
388,7683.791,0.0,17291.121,1204.405,10732.095,0.0,2431.7458,4613.2812,0.0,0.0,320600.0,41.87,-87.62,0.0
389,3857.7656,0.0,8057.6797,903.7581,5662.242,0.0,1886.4316,2050.9573,0.0,0.0,330100.0,41.86,-87.62,1.0
390,4533.1025,0.0,9588.967,954.7713,6561.2637,0.0,2000.8958,2475.3083,0.0,0.0,330200.0,41.87,-87.63,0.0
391,15299.357,0.0,46175.16,0.0,15954.317,0.0,0.0,14208.483,0.0,0.0,340300.0,41.84,-87.64,0.0
392,12781.424,0.0,27812.225,2235.0261,17907.102,0.0,4775.16,7316.3506,0.0,0.0,340400.0,41.84,-87.63,0.0
393,10125.6875,0.0,22963.453,1417.8533,13937.989,0.0,3005.5535,6213.173,0.0,0.0,340500.0,41.83,-87.63,0.0
394,3072.1401,0.0,8041.618,0.0,3845.4307,0.0,0.0,2349.5547,0.0,0.0,340600.0,41.83,-87.63,1.0
395,2357.436,0.0,5340.1294,150.53764,3127.722,0.0,488.50317,1544.4304,0.0,0.0,350100.0,41.84,-87.61,0.0
396,9604.296,0.0,19611.08,2401.9792,14103.062,0.0,5185.871,4934.283,0.0,0.0,350400.0,41.84,-87.63,0.0
397,10020.467,0.0,27223.219,0.0,11831.872,0.0,0.0,8019.4688,0.0,0.0,351000.0,41.84,-87.61,0.0
398,2334.4248,0.0,7365.0903,0.0,2112.7769,0.0,0.0,2457.7434,0.0,0.0,351100.0,41.83,-87.61,1.0
399,6488.4277,0.0,15350.428,581.8509,8627.266,0.0,1174.033,4242.12,0.0,0.0,351400.0,41.83,-87.62,1.0
400,5342.7275,0.0,10924.762,1295.6438,7888.841,0.0,2893.314,2818.2063,0.0,0.0,351500.0,41.83,-87.63,1.0
401,5875.2876,0.0,12153.992,1216.0505,8485.194,0.0,2748.3123,3191.674,0.0,0.0,360200.0,41.83,-87.61,0.0
402,6858.6895,0.0,16047.772,605.2889,9145.1875,0.0,1325.6897,4466.906,0.0,0.0,380100.0,41.82,-87.61,0.0
403,10013.748,0.0,18725.654,3000.4128,15326.218,0.0,6853.5728,4684.9824,0.0,0.0,380200.0,41.82,-87.61,0.0
404,12608.564,0.0,29024.059,1503.367,17084.383,0.0,3053.8835,7872.127,0.0,0.0,380500.0,41.82,-87.63,0.0
405,5091.913,0.0,9171.64,1154.1038,7716.5537,0.0,3318.7053,2672.0466,0.0,0.0,380700.0,41.81,-87.62,1.0
406,8095.6533,0.0,15941.927,2189.8904,12060.136,0.0,4868.7305,3973.6082,0.0,0.0,381200.0,41.81,-87.61,0.0
407,3368.2627,0.0,7391.6133,630.3946,4802.368,0.0,1259.4456,1929.4749,0.0,0.0,381400.0,41.81,-87.62,0.0
408,16587.54,0.0,41666.746,287.4676,21007.861,0.0,280.7683,11875.562,0.0,0.0,381500.0,41.81,-87.62,0.0
409,14375.347,0.0,34231.81,1139.6824,19007.625,0.0,2276.911,9508.792,0.0,0.0,381700.0,41.81,-87.63,0.0
