,label,Unemployment Rate,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,"INCOME AND BENEFITS (IN 2017 INFLATION-ADJUSTED DOLLARS) Less than $10,000",HEALTH INSURANCE COVERAGE With health insurance coverage,HEALTH INSURANCE COVERAGE With private health insurance,YEAR STRUCTURE BUILT Built 2014 or later,YEAR STRUCTURE BUILT Built 2010 to 2013,HOUSING TENURE Renter-occupied,YEAR HOUSEHOLDER MOVED INTO UNIT Moved in 2015 or later,YEAR HOUSEHOLDER MOVED INTO UNIT Moved in 2010 to 2014,VEHICLES AVAILABLE No vehicles available,VEHICLES AVAILABLE 2 vehicles available,VEHICLES AVAILABLE 3 or more vehicles available,OCCUPANTS PER ROOM 1.01 to 1.50,OCCUPANTS PER ROOM 1.51 or more,MORTGAGE STATUS Owner-occupied units Housing units with a mortgage,65 years and over,MARITAL STATUS Males 15 years and over Never married,MARITAL STATUS Females 15 years and over Never married,EDUCATIONAL ATTAINMENT Less than 9th grade,"EDUCATIONAL ATTAINMENT 9th to 12th grade, no diploma",Percent bachelor's degree or higher,PLACE OF BIRTH Native Different state,SEX AND AGE 62 years and over,White,Black or African American,American Indian and Alaska Native,Asian,Hispanic or Latino (of any race)
157,0,-0.766530264474346,-0.33952856803045,1.1223254605956559,0.03834229105587767,0.5786822453698264,-0.6233473057931117,-0.16822908410266327,0.6743232676673183,0.05657960893075188,-0.35131302568828926,-0.19629956319306288,-0.4389187118377236,1.1978964971855937,0.10625692277902016,-1.0432029687810194,0.15981128279501156,0.6296782796124947,-0.36597620530308883,-0.37257638220483186,-1.5596563655667728,-0.272874277406027,-1.1357738242983992,-1.449492792030135,1.6769816109269302,1.212439910579631,-0.8863738056342693,-0.7476499004267158,0.1886491744319171,-0.22986370141370346,-1.7498181146043317,-1.1504607877718878,-0.4987016445608444,-0.2982074825234936,0.19772035240792055,-1.0298878090143087,0.3874571266527629,1.004544628013175,-0.899137640012304,-0.4389286341730025,0.5828114098928867,0.023107136006051545
158,0,-0.7254130076104123,0.7130891370522969,-0.2200493853889188,-0.23576430032231258,-0.3333423072406835,0.7322325794551505,1.0072038067565903,0.012644856848357472,-0.02718760429140057,0.4494518829071261,-0.3812943443168624,-1.045559627397285,-0.135930556248122,0.18261264036358402,-0.7536420812948443,0.36864764251731225,0.5847599606298931,-0.36597620530308883,0.08602677263533487,0.16601184704296856,1.3976187042231063,-0.11165234204967249,-0.04970023691914555,0.6034795863893312,-0.5298158283350737,-0.3968111136613337,-0.1489297593925771,0.6809043700588773,0.08886998012953752,-0.910657608283392,-0.8345711617768171,-0.5928775689197284,-0.6946912730162423,0.08533255501091946,-0.3979161076841722,0.1628769290359808,0.8834593963933189,-0.8517138580768175,0.05278645717475983,0.12190818981765014,-0.083938618772544
159,0,-1.1982614615456517,0.7130891370522969,-0.1081848148902043,-0.5783975395450505,-0.2320062458395157,-0.534456821514537,-0.35382375108044,0.012644856848357472,1.7947492832904175,0.04906942860941831,0.010459309827654516,-0.45625130942513953,-1.00111567198891,0.8507251692285173,-0.9389610492859961,1.371062169184356,1.501093667874964,-0.36597620530308883,-0.37257638220483186,-2.5172525991536814,-1.27189458994894,-1.55473261249106,-1.7132218241524955,2.3525475401617992,1.4661664744992484,-0.5803971231511846,-0.7476499004267158,-0.3809604090792793,0.6864956330231143,-1.9719488368657572,-2.0904250407328298,-0.7812294176374963,-1.2973466345652205,1.1472034683481027,-0.3322567101433787,0.724327423077936,1.4495328542161459,-0.9041296170581445,-0.4389286341730025,-0.4783378642338208,-0.5328401710698799
160,0,-0.7356923218263957,-0.33952856803045,0.0036797556085102026,-0.6126608634673243,0.07200193836398751,-0.44556633723596256,-0.7250130850359938,-0.979872759380084,0.64295010148582,0.28929890118804275,0.021341355776113083,-1.080224822572117,0.6571557998476006,1.8624384272239873,-1.0200380977821253,1.2736052013139487,1.442699853197582,-0.36597620530308883,-0.37257638220483186,-1.9885796785275756,-0.911592182146578,-1.6571447607159326,-1.618549863903443,1.954611444859068,1.4661664744992484,-0.8863738056342693,-0.7476499004267158,-0.3176704553558131,0.4474453718656835,-2.185852495339722,-2.0056741654658596,-0.6281935405543099,-0.7422693278753723,0.8720471367899277,-0.8164947670067301,1.3138504418219896,0.9470291429937436,-0.8517138580768175,-0.4389286341730025,0.8186223596988217,-0.44996603833806403
161,0,-0.8590440924181972,-0.33952856803045,0.9545286048475837,-0.7668458211175562,0.37601012256749083,0.710009958385507,-0.683769825707599,-0.31819434856112305,0.5172992816525912,-0.0043148986302760815,0.7613204802713115,-1.045559627397285,-0.8208687728762458,0.010812275798315422,-0.5799055488031394,1.036923993628676,1.5100773316714844,0.44023224695878804,-0.37257638220483186,-2.4324654326381743,-1.3701588829859477,-1.55473261249106,-1.5035910550295934,2.48210812933013,2.1427706449515607,-0.5803971231511846,-0.2686737875994048,-0.6270880068927595,-0.07049686064208309,-2.52316211062559,-1.9902649154173193,-0.7576854365477753,-1.2021905248469607,1.340975532825691,-0.7754576435437343,0.724327423077936,1.0075717588036717,-0.8866576973977023,-0.4389286341730025,1.108026707187924,-0.5259339933422286
162,0,-0.6740164365304949,-0.33952856803045,0.03164589823318886,-0.6983191732730087,0.17333799976515538,-0.09000440012166415,0.05860884220350857,1.3360016784862794,-0.1737802274301676,-0.8584641344653854,-0.31600206862610947,-0.09226676008940272,2.711970449731973,0.888903028020799,-1.0200380977821253,1.0090791456657022,1.0204676547611276,-0.36597620530308883,-0.37257638220483186,-1.938704874694924,-1.4029136473316173,-0.7819864031579301,-1.131665496908316,1.815796527892999,0.9756284509213217,-0.5497994549028761,-0.7476499004267158,0.1605203061103771,-0.38923054218532394,-1.593503902642588,-1.6281475392766287,-0.08668197549072712,-0.6312538665374026,0.16284138080195473,-0.6769685472325442,0.13480440433388288,0.686695895011053,-0.9016336285352243,-0.4389286341730025,1.300962938847325,-0.0770324410448927
163,0,-1.0337924340899163,-0.33952856803045,-1.0869998067539564,-0.32142261012799705,0.5786822453698264,0.39889326341049586,0.12047373119610083,-0.4836139512658633,0.8733099378467395,-0.5648503346470666,0.565443653199053,-1.1495552129217812,2.7480198295545057,-0.561855606085913,0.12662301666312734,1.050846417610162,0.09515028371953611,-0.36597620530308883,-0.16091338766321645,-0.21303666208518282,-1.0753660038749244,-1.8805894477520186,-0.19170817729272407,0.5201906362096897,0.6542414699564733,-0.24382277241979136,0.0905582970210783,-0.9224411242689358,3.4621347764621713,-1.9801759006532171,-2.21369904112115,-0.28680581475335554,-0.37750424062204335,0.3798660930168536,-0.40612353237677135,3.6157974673940063,0.7078858105445278,-0.8367379269392955,-0.27502360372374834,2.2227693789977985,-0.7124007919888142
164,0,-0.5403853517227097,1.5551833011184946,0.3392734671046537,0.021210629094740842,0.02133390766340358,-1.045577106116341,-0.5806616773866119,-0.1527747458563828,1.417796823790731,-0.43138951654783075,0.5327975153536769,-0.8549010539357085,-0.35222683518331893,0.6025690870786847,-0.7536420812948443,1.1622258094620552,1.0564023099472093,-0.36597620530308883,-0.05508189039240874,-1.4648942382847352,-0.15823260219618465,-0.9681903090213348,-1.1857637599077748,0.7608031589508759,0.6880716784790887,-0.6109947913994931,-0.7476499004267158,-0.7466356972593071,0.7661790534089244,-1.9554947092908366,-1.3815995384999884,-0.6988254838234729,-0.6788319213965324,0.9263033148436524,-0.5374423274583581,0.976980145396816,0.7442113800304847,-0.8716817662601802,-0.4389286341730025,1.2259321820908913,-0.3429202835594686
165,0,-0.0366989551395198,-0.33952856803045,-0.1081848148902043,-0.2528959622834494,0.02133390766340358,0.6433420951765759,0.32669002783807494,-0.09763487828813612,0.7057755114024342,-0.5114660074073722,0.021341355776113083,-0.42158611425030756,0.5850570402025349,-0.25643273574765785,-0.5683231133036923,-0.34139598053850934,-0.3809838974960402,-0.36597620530308883,-0.37257638220483186,-0.07338721135375845,0.33308886298885454,0.45626957083371167,-0.9693707079099405,0.992161353894324,0.33285448899162473,1.4696466494854832,1.4676146213995973,0.012843747422288445,-0.5087556727640393,-0.7954787152589488,-1.1042330376262677,0.38419764630369263,-0.36164488900233344,0.2674782956198525,-0.7836650682363334,0.008478043174443109,0.368847162008931,-0.7668502482975259,1.0362166398702846,2.137019942704731,-0.22896835105322172
166,0,-0.2936818105391065,-0.33952856803045,0.14351046873190348,-0.5441342156227766,-0.1813382151389319,1.8655862540069763,-0.5187967883940195,0.5089036649625781,-0.6973253100686211,0.2092224103285015,-0.6751095849252499,1.5543300107151214,-0.4964243544734503,-0.6382113236704768,-0.012366209330236716,-1.8867850424835337,-0.8885609019994374,-0.36597620530308883,-0.37257638220483186,0.9191213849160061,0.136560276914839,0.9217793354922237,0.0720208548296362,-0.4885310937437439,-0.34374968146068774,2.3569790286864287,-0.2686737875994048,0.18161695735153235,-0.840769924371582,-0.1290865484746734,0.5984890927374058,1.6908885967832075,0.09827630796925516,-0.21307642428456636,-0.43895323114716805,-1.5074382907388366,0.42636264702836274,-0.5197473845284122,1.3640267007687927,0.5506553712829865,0.6550223980861474
167,0,-0.8898820350661477,-0.33952856803045,0.03164589823318886,0.22679057262838345,-0.43467836864185133,-0.3122306108181006,1.4608796593689335,-0.8144531566753437,-0.8439179332073882,-0.5781964164569902,-0.4030584362137799,1.6236604010647855,0.2966620016222722,-0.5045888178974902,0.6015028721404541,-1.343810507205553,-0.15190047068477233,0.8433364730897264,-0.37257638220483186,1.0886957179470216,0.021918601704996335,1.1079832413556285,0.3087007554522673,-0.42375079915957853,0.2313638634237779,2.2039906874448865,0.8090224662620448,0.4277445551650125,0.04902826993663231,0.5619868096719834,0.852741718538316,1.2200089749887877,-0.6153945149176926,-0.10456406817711693,-0.10244881875060176,-0.7073713367290502,0.5232308323242474,-0.7893141450038089,-0.4389286341730025,1.2259321820908913,0.5756013542181573
168,1,-0.7151336933944288,-0.33952856803045,0.9265624622229052,0.8949253891127223,-0.8906906449471063,-0.5789020636538244,0.20296024985289043,1.4462814136227728,-0.9276851464295408,-1.1253857706638575,-0.9362786876882611,2.8022770370090764,0.2606126217997395,-0.561855606085913,0.3351068556531731,-3.0562686569284185,-1.1805299753863474,-0.36597620530308883,-0.37257638220483186,0.7096472088188698,0.9390520033837364,-0.009240193824800368,-0.1037984999186039,-0.5255484049346955,0.26519407194639344,3.5502880903704592,6.197503735569292,0.6035499821746411,-1.1860647460434264,-0.2771736966489567,-0.6496601611943369,1.7144325778729284,0.8436658340956227,-0.2983361326547051,-1.1612066040958955,-0.7635163861332456,0.16300226825517586,-0.8517138580768175,0.8723116094210305,1.4403057728235595,1.473404458812829
169,0,-0.3450783816190238,2.607801006201241,0.61893489335144,-0.13297432855549127,-1.1440307984500255,-0.40112109509667526,-0.06512093578167612,-0.4836139512658633,0.43353206843043857,-0.07104530767989402,0.23898227474528905,-0.5255816997748037,1.4141927761207906,-0.37096631212450354,-1.0084556622826781,-0.3553184045199953,0.059215628533455016,-0.36597620530308883,-0.37257638220483186,-0.18311177978559187,-0.027213544813507407,-0.36302761496526925,-0.8679364647859558,0.9366353871078963,0.1637034463785466,0.9188886210159307,1.587358649606425,0.25897134523576854,-1.0266979052718057,-1.387827307956083,-1.1427561627476177,0.2664777408550877,-0.488519701960013,0.2054712349870242,-0.5702720262287548,0.5137834878122026,0.1902464453696434,-0.7718422253433666,-0.4389286341730025,0.9472465141384228,0.5065395769416441
170,0,-0.6123405512345941,-0.33952856803045,1.793512883587943,0.7064771075402165,0.17333799976515538,0.5988968530372888,-0.02387767645328122,0.6743232676673183,-0.2575474406523202,-0.4046973529279837,-0.35953025241994485,-0.7162402732363802,-0.2801280755382532,-0.37096631212450354,-0.9273786137865493,0.10412158686906588,0.22990524066734072,-0.36597620530308883,-0.37257638220483186,-0.9811086411080157,-0.5676671565170507,-0.4468193726038013,-0.9693707079099405,1.1309762708603928,1.0940341807504763,0.429325929042995,-0.3285458017028187,-0.14186502834618497,0.1287116903224425,-1.840315816266394,-1.6820799144465188,-0.00427804167670375,-0.488519701960013,-0.023179801096529826,-0.6359314237695484,0.37342086430171384,0.5958819712961609,-0.9041296170581445,-0.4389286341730025,1.4938991705067264,0.26827644533767353
171,0,-0.3347990674030404,3.0288480882343403,-0.2200493853889188,-0.16723765247776493,0.37601012256749083,0.7322325794551505,0.6772577321294314,-0.37333421612936984,-0.9486269497350789,0.08910767403918916,-0.04395091991463948,-0.1962623456138989,0.11641510250960797,-0.218254876955376,-0.8694664362893143,-0.6894565800756772,-0.01714551373696772,1.1456646426879302,-0.23146771917708825,-0.6070476123631295,-0.780573124763901,0.29799625084981796,-0.9287970106603466,0.9088724037146828,0.874137825353475,0.368130592546378,1.8268467060200804,0.20974582567307234,-0.7743670740500734,-1.346691989018782,-1.250620913087398,0.49014556120743713,-0.7105506246359523,-0.08906230301890992,-1.0709249324773045,0.21902197844017637,0.19932783774113275,-0.79680211057257,-0.4389286341730025,2.2442067380710653,0.689553286724404
172,0,-0.31424043897107357,-0.33952856803045,0.22740889660593935,1.5630602055970613,-1.1440307984500255,0.1322218105747723,0.1410953608602982,0.6743232676673183,-0.8858015398184643,-0.45808168016767786,-0.9580427795851786,1.051684680680056,0.873452078782798,-0.40914417091678545,0.34668929115262026,-1.4273450510944725,-0.3809838974960402,-0.36597620530308883,-0.37257638220483186,0.16601184704296856,-0.5349123921713812,-0.5678519114150145,-0.20523274304258865,0.02971126292957997,1.1447794935343998,0.612911938532846,0.7491504521586309,0.12535922070845137,0.08886998012953752,-0.9188846720708517,-1.088823787577728,2.0322763225841616,-0.31406683414320363,-0.6122468771083981,-0.9478135620883169,-0.08977579328289924,0.21749062248411097,-0.8142740302330125,-0.4389286341730025,1.579648606799794,1.0314090842431445
173,0,-0.3450783816190238,-0.33952856803045,0.31130732447997517,0.12400060086156214,-0.7893545835459385,0.33222540020156516,0.49166306515165453,-0.7041734215388502,-0.1737802274301676,-0.6983111527463025,-0.8165761822552143,2.4729576828481714,-0.9650662921663774,-0.12281022997467125,-0.44091632280977544,-1.4691123230389325,-0.6370183156968687,0.33945619042605335,-0.37257638220483186,0.7495470518849908,-0.1091004556776806,-0.037170779704310826,-0.15789676291806248,-0.007306048261371925,0.7388169912630123,-0.3356157771647168,0.629406423951803,-0.15592946250695447,-0.4157916823139274,0.28226664089833636,0.04375609098996449,0.5019175517522976,-0.21891072442494383,-0.23245363073232517,-1.1529991794032963,-0.6371900249738058,0.5262579631147438,-0.731906408976641,-0.4389286341730025,0.35771913962358515,1.2144227940259045
174,0,-0.5815026085866437,-0.33952856803045,-0.2200493853889188,0.2953172204729311,2.0987231663873427,-0.29000798974845704,-0.7662563443643887,-0.6490335539706036,0.03563780562521381,-0.45808168016767786,-0.20718160914152145,1.6583255962396173,-0.09988117642558897,-0.5236777472936311,-0.8926313072882083,-1.6222589868352875,-0.008161849940447287,-0.36597620530308883,0.6151842589893732,0.7694969734180517,1.5613925259514527,0.46557976612688207,-0.3742898149158966,0.21479781888433847,-0.44524030702853457,1.1024746305057815,1.8867187201234945,0.7652909750234993,-0.8938922046287887,-0.3512172707360983,-0.6958879113399571,0.8079893059186704,-0.7739880311147921,-0.015428918517426463,-0.5702720262287548,-1.1705679943136633,-0.021652709965104596,-0.7668502482975259,0.216691487624014,1.4188684137502927,0.8311299301412561
175,0,-0.38619563848295774,-0.33952856803045,0.0036797556085102026,0.8263987412681747,-0.2320062458395157,-0.5122342004448934,-0.7456347147001913,0.06778472441660427,-0.3413146538744727,0.08910767403918916,-0.7077557227706264,1.6063278034773691,1.2339458770081264,-0.6763891824627587,-0.6262352908009273,-2.0956214022058344,-0.524722518240365,-0.36597620530308883,-0.19619055342015235,0.5300979150213246,-0.4366480991343734,0.32592683672932843,-0.4554372094150846,0.13150886870469694,-0.07310801327976267,1.408451312988866,0.44979038164156154,-0.12076837710502873,-0.8274893543072802,-0.08795122953737243,0.31341796683941503,1.4672207764308582,0.14585436282838485,-0.20920098299501452,-0.709798246002941,-0.6512262873248547,0.816862519002398,-0.8367379269392955,-0.27502360372374834,-0.08174672137838469,1.331827815395977
176,0,-0.6534578080985279,-0.33952856803045,-0.2200493853889188,-0.5270025536616398,0.9333584602739133,-0.42334371616631883,-0.04449930611747857,-0.7041734215388502,0.43353206843043857,0.4627979647170494,-0.2724738848322744,1.1556802662045524,-0.4243255948283847,-0.600033464878195,-0.6030704198020334,-0.7033790040571631,0.07269112422823534,-0.36597620530308883,-0.37257638220483186,-0.2678989463010992,-1.1081207682205938,-0.31647663849941804,-0.7191662415374448,0.08523722971600732,-0.46215541128984233,-0.6415924596478015,0.9287664944688724,0.5191633772100192,-0.5353168128926428,-0.1702218674119744,-0.36458903529634606,-0.016050032221564203,-0.2823481309037837,0.5232574207302689,0.1766036207977701,-0.48279113911226784,0.626153279201125,-0.7693462368204462,-0.4389286341730025,0.432749896380019,0.3753222001162688
177,0,-0.42731289534689165,0.2920420550191981,0.5350364654774042,-0.38994925797254465,0.8826904295733297,-0.0011139158430894876,-0.2300939730952555,-0.26305448099287626,0.22411403537505717,0.48949012833689654,-0.4792327578529914,0.6183697409946549,-0.7487700132311803,-0.3327884533322216,-0.3714217098130935,-0.4945426443348624,0.44551317178382793,-0.36597620530308883,-0.37257638220483186,-0.387598475499463,-0.14185522002335005,-0.28854605261990757,-0.4621994922900167,0.3906300470413589,0.6204112614338577,0.0009585735666763773,0.2701743393313199,0.19568139151230285,-0.37594997212102227,-0.6720727584470458,-0.8037526616797371,-0.3574377580225186,-0.5678164600585628,0.019450053088539636,-0.29942701137298217,-0.18802962974024132,0.8895136579743118,-0.8542098465997378,0.216691487624014,0.11118951028101667,0.07490346896343646
178,0,-0.8693234066341808,-0.33952856803045,-0.052252529640846986,-0.3728175960114077,1.7440469514832557,-0.06778177905202058,-0.02387767645328122,0.7846030028038119,0.5382410849581293,-0.5648503346470666,0.14104386120916002,-0.5082491021873878,-0.4603749746509174,0.4689465813056983,-0.6146528553014804,0.28511309862839274,0.5398416416472915,-0.36597620530308883,-0.37257638220483186,-0.4424607597153794,0.23482456995184678,-1.014741285487186,-1.1654769112829777,0.844092109130517,1.229355014840939,-0.15202976767486598,0.8090224662620448,-0.23328385039119165,-0.32282769186381544,-0.8448410979837101,-0.6419555361700667,-0.5222456256505654,-0.5360977568191428,0.19772035240792055,-0.5046126286879615,0.5278197501632518,0.8289710421643839,-0.8442258925080565,-0.4389286341730025,-0.32827635072095307,0.15432451283142656
179,0,-0.6123405512345941,-0.33952856803045,0.8146978917241905,0.6036871357733953,-0.02933412303718012,0.9989040322908745,0.01736558287511368,0.3986239298260845,-0.676383506763083,-0.5114660074073722,-0.20718160914152145,-0.5949120901244679,1.3781433962982579,-0.5427666766897721,-0.7883893877931852,0.3129579465913666,0.48144782696990907,-0.36597620530308883,-0.37257638220483186,-0.6718848573455763,-1.321026736467444,-0.6144028878808657,-1.1046163654085868,0.47391899722100006,1.5169117872831719,-0.67219012789611,0.6892784380552169,-0.3457993236773536,-0.043935720513479534,-0.8119328428338695,-1.0965284126019974,-0.26326183366363454,-0.37750424062204335,-0.2750834849173945,-1.1776214534810938,0.05058683022758961,0.9349206198317579,-0.8666897892143395,1.3640267007687927,-0.15677747813481857,0.15432451283142656
180,0,-0.46843015221082557,-0.33952856803045,0.5350364654774042,0.4152388542008895,0.6293502760704103,0.5988968530372888,-1.0343375299989552,-0.31819434856112305,0.18223042876398066,-0.2712365348287478,-0.609817309234497,1.3463388396661284,-0.6406218737635816,-0.3327884533322216,-0.8347191297909733,-0.6616117321127034,0.6341701115107545,-0.36597620530308883,-0.37257638220483186,-1.395069512919023,-0.40389333478870426,-1.6385243701295922,-1.3074848516565563,1.612201316342765,1.483081578760556,-0.3662134454130253,-0.7476499004267158,-0.2051549820696507,-0.46891396257113427,-1.1410153943322772,-0.8962081619709775,-0.03959401331128521,-0.5519571084388528,-0.16269568752039337,-1.1119620559403005,-0.08977579328289924,1.1559011675379949,-0.9091215941039853,-0.4389286341730025,-0.21037087581798558,0.10598126873786735
181,0,-0.23200592524320574,-0.33952856803045,1.5418175999658352,0.2953172204729311,-0.08000215373776405,-0.6455699268627553,0.12047373119610083,-0.09763487828813612,-0.1737802274301676,-1.0453092798043158,-0.2724738848322744,-0.3695883214880593,1.0536989778954622,1.1179701807744906,-1.251686807771065,0.2711906746469068,0.589251792528153,0.23868013389331874,-0.37257638220483186,-1.6145186497826893,-1.0753660038749244,-1.1450840195915692,-1.341296266031218,1.8250508556907372,0.7726471997856278,-0.060236762929940485,-0.20880177349599097,-0.10670394294425924,0.43416480180138184,-2.0542194747403593,-1.2198024129903178,-0.2750338242084951,-0.488519701960013,-0.16269568752039337,-0.9396061373957177,1.0190889324499628,1.0227074127561535,-0.8392339154622158,-0.4389286341730025,-0.15677747813481857,-0.0977509742278466
182,0,-0.32451975318705695,-0.33952856803045,1.3740207442177637,0.7578720934236274,-0.5866824607436029,-0.13444964226095166,-0.37444538074463757,-0.9247328918118373,0.5382410849581293,0.009031183179647694,-0.6751095849252499,-0.1962623456138989,0.08036572268707526,0.06807906398673823,-0.2903446613169644,0.3129579465913666,-0.04858833702478892,0.9441125296224611,-0.23146771917708825,-0.8713840726761822,0.021918601704996335,-1.591973393663741,-0.7597399387870387,2.269258589982157,-0.2930043686767642,-0.4580064501579507,-0.44828982990964644,0.2238102598338428,0.2083951107082527,-1.4371896906808443,-1.3970087885485283,-0.34566576747765804,-0.5360977568191428,-0.17819745267860038,-0.8821541645475236,0.022514305525491943,0.7593470339829668,-0.8791697318289411,-0.4389286341730025,0.35771913962358515,0.15432451283142656
183,0,-0.7254130076104123,-0.33952856803045,0.5909687507267615,0.07260561497815164,0.12266996906457144,0.7766778215944381,-0.5600400477224143,2.6593585001242017,0.4125902651249005,-0.31127478025851846,-0.8056941363067553,0.18505480130925386,-0.20802931589318743,-0.19916594755923503,-0.7304772102959504,0.3129579465913666,0.34669287002210475,-0.36597620530308883,-0.37257638220483186,-1.2254951798880078,-0.272874277406027,-0.7261252313989085,-1.064042668158993,1.510403710567648,1.1616945977957076,0.03155624181498488,-0.7476499004267158,-0.3317348895165836,-0.6017196632141513,-0.5239856102727626,-0.5109769107574768,-0.2750338242084951,-0.9008628440724717,-0.4107239300517062,-0.4881977793027631,0.12076814198283405,0.6533974563155928,-0.9041296170581445,1.0362166398702846,0.6792795257225874,0.48582104375869006
184,0,-0.7254130076104123,-0.33952856803045,2.2689373082074797,0.5180288259677108,-0.02933412303718012,0.3766706423408523,-0.106364195110071,0.06778472441660427,-0.3622564571800109,-0.48477384378752514,-0.8056941363067553,0.3237155820085823,-0.135930556248122,-0.16098808876695309,-0.9042137427876552,0.07627673890609206,0.48144782696990907,-0.36597620530308883,-0.37257638220483186,-1.1407080133725003,-0.453025481307208,-1.4150796830935066,-1.1654769112829777,1.0476873206807518,1.026373763705245,-0.27442044066809984,-0.7476499004267158,-0.4020570603204351,0.2216756807725546,-0.4828502913354616,-1.0503006624563778,-0.4280697012916815,-0.13961396632639408,-0.251830837180084,-0.8903615892401228,0.35938460195066524,0.8804322656028227,-0.8816657203518615,-0.4389286341730025,-0.13534011906155174,0.6861001978605783
185,0,-0.4375922095628751,-0.33952856803045,2.9121585885750885,0.3981071922397524,-0.02933412303718012,0.4433385055497834,0.34731165750227266,0.012644856848357472,-0.7182671133741593,-0.9919249525646214,-0.7839300444098378,0.4450437651204945,0.2966620016222722,-0.25643273574765785,-0.9505434847854433,-1.357732931187039,-0.02163734563522794,-0.36597620530308883,-0.37257638220483186,-0.17313681901906142,-1.0262338573564205,0.11179234498641316,-1.0978540825336545,0.7793118145463517,1.2462701191022467,-0.48860411840625917,-0.7476499004267158,0.0831659182261399,0.022467129808028997,-0.6062562481473646,-1.1504607877718878,0.8550772680981124,0.5106194500817138,-0.33321510426067097,-0.8411170410845277,-0.2441746791444369,0.2961960230370174,-0.876673743306021,1.8557417921165549,0.14334554889091697,0.9588942181028057
186,0,-0.6431784938825444,-0.33952856803045,0.1155443261072247,1.117636994607502,-0.2320062458395157,0.4211158844801394,-0.4363102697372298,-0.09763487828813612,-0.4041400637910871,-0.0977374712997411,-0.7621659525129204,0.4103785699456625,1.089748357717995,-0.3518773827283626,0.38143659765096116,-0.6059220361867577,0.023280973347373595,-0.36597620530308883,-0.37257638220483186,-0.15817437786926614,-0.5840445386898853,-0.11165234204967249,-0.5433468867892045,0.6034795863893312,0.5189206358660106,-0.8863738056342693,-0.3884178158062326,-0.5286369677673675,0.11543112025814084,-0.7707975238965684,-0.2182011598352159,0.7020413910149259,0.3044478790254843,-0.5541152577651216,-0.9396061373957177,0.23305824079122497,0.5080951783717654,-0.7468823401141632,-0.4389286341730025,0.03615875352458288,1.0175967287878418
187,0,-0.5095474090747594,1.3446597601019452,0.3392734671046537,0.14113226282269897,1.440038767279752,0.3766706423408523,-0.35382375108044,-0.7041734215388502,-0.4879072770132397,-0.35131302568828926,-0.2180636550899804,0.8263609120436476,0.04431634286454222,-0.3900552415206445,-0.6841474682981623,-1.4412674750759604,-0.2462289405482356,-0.36597620530308883,-0.37257638220483186,-0.2030617013186524,0.136560276914839,-0.8750883560896325,-1.2330997400323007,0.4554103416255243,0.6373263656951654,-0.3356157771647168,1.2281265649859416,0.18161695735153235,-0.42907225237822905,-0.42526084482324,-0.9424359121165972,0.5960934761111814,0.6692129662788133,-0.6161223183979497,-1.0463026583995072,-0.39857356500597463,0.4687424780953123,-0.8841617088747818,-0.11111857327449425,-0.31755767118431966,1.4941229919957832
188,0,-0.5917819228026271,-0.33952856803045,0.5070703228527257,0.05547395301701451,-0.1813382151389319,1.732250527589115,0.03798721253931103,-0.4284740836976165,-0.02718760429140057,-0.7650415617959204,-0.6315814011314148,0.9476890951555601,-0.027782416780523216,-0.5045888178974902,-0.6030704198020334,-1.0792844515573048,-0.25521260434475573,-0.36597620530308883,-0.37257638220483186,0.01638743554501409,-0.3547611882702002,-0.009240193824800368,-0.7935513531617003,2.1489523286115646,0.9756284509213217,-0.09083443117824899,0.6892784380552169,-0.3036060211950431,-0.615000233278453,-0.951792927220693,-0.8807989119224373,-0.016050032221564203,1.0498374051518522,-0.6277486422666051,-1.1776214534810938,0.1909494537380787,0.611017625248643,-0.8941456629664633,-0.27502360372374834,-0.07102804184175122,1.1453610167493913
189,0,-0.49926809485877593,-0.33952856803045,2.8282601607010522,0.2610538965506574,0.02133390766340358,0.6877873373158634,1.1515552144059722,-0.7593132891070971,-0.09001301420801495,-1.0186171161844686,-0.5227609416468268,-0.35225572390064336,-0.7848193930537132,-0.3327884533322216,-1.0200380977821253,0.062354314924606136,0.5667926330368522,1.6495449253516032,-0.37257638220483186,-1.4349693559851442,-0.7969505069367355,-0.7726762078647598,-0.9626084250350082,1.6307099719382407,1.6691477256349418,-0.12143209942655749,0.5096623957449754,0.6527755017373373,0.34120081135126973,-0.9929282461579939,-0.9886636622622175,-0.08668197549072712,-0.07617655984755423,-0.4998590797113968,-1.0545100830921061,0.13480440433388288,1.080222897775585,-0.8916496744435428,-0.4389286341730025,-0.4676191846971874,0.5445235544437264
